"RID";"FD";"TD";"KEY";"TP_CDR";"TP_CDR2";"GPRS_UNION";"GEN_TAP_MODE";"TRANSIT_START";"TRANSIT_END";"TRANSIT_PERIOD";"TAP_NOTIFICATION";"TASK_RID";"NUMBER_TYPES"
1868;1546300800;1551398399;"23002.2";484;;;1;"01:00";"23:59";720;720;;
3526;1551398400;1612137599;"23002.2";543;463;0;2;"01:00";"23:59";720;720;;"1,2,3"
3525;1612137600;4070908800;"23002.2";543;463;1;1;"01:00";"23:59";360;360;1028944;"1,2,3"
6591;1690761600;4070908800;"23003.1";463;;1;2;"01:00";"23:59";720;720;;"1,2,3"
6271;1546300800;1690761599;"23003.2";484;;1;2;"01:00";"23:59";720;720;;"1,2,3"
3376;1546300800;1593561599;"23004.2";484;;;2;"01:00";"23:59";720;720;;
3375;1593561600;4070908800;"23004.2";1439;483;1;1;"01:00";"23:59";720;720;1028553;"1,2,3"
1402;1546300800;4070908800;"23005.2";463;;1;1;"01:00";"23:59";720;720;;"1,2,3"
1829;1546300800;1569887999;"23006.2";484;;;1;"01:00";"23:59";720;720;;
1828;1569888000;4070908800;"23006.2";746;463;1;1;"00:00";"23:59";720;720;;"1,2,3"
1404;1546300800;4070908800;"23007.2";463;;1;1;"01:00";"23:59";720;720;;"1,2,3"
6607;1657843200;4070908800;"23008.1";483;;1;2;;;;720;;"1,2,3"
2118;1546300800;1583020799;"23008.2";484;;;1;"01:00";"23:59";720;720;;
5569;1583020800;1657843199;"23008.2";485;;1;1;"01:00";"23:59";720;720;;"1,2,3"
4617;1546300800;1609459199;"23009.2";484;;1;2;"01:00";"23:59";720;720;;"1,2,3"
4616;1609459200;4070908800;"23009.2";2072;463;1;1;"00:00";"23:59";720;720;;"1,2,3"
3915;1546300800;1609459199;"23010.2";484;;;2;"01:00";"23:59";720;720;;
4099;1609459200;1619654399;"23010.2";1712;463;0;2;"01:00";"23:59";720;720;1029314;"1,2,3"
4098;1619654400;4070908800;"23010.2";1712;463;1;1;"01:00";"23:59";720;720;1029314;"1,2,3"
5006;1546300800;1609459199;"23011.2";484;;1;2;"01:00";"23:59";720;720;;"1,2,3"
5005;1609459200;4070908800;"23011.2";463;;1;1;"00:00";"23:59";720;720;;"1,2,3"
3707;1546300800;1609459199;"23012.2";484;;;2;"01:00";"23:59";720;720;;
3706;1609459200;4070908800;"23012.2";463;;1;1;"01:00";"23:59";720;720;;"1,2,3"
4961;1546300800;1609459199;"23013.2";484;;1;2;"01:00";"23:59";720;720;;"1,2,3"
4960;1609459200;4070908800;"23013.2";463;;1;1;"00:00";"23:59";720;720;;"1,2,3"
1411;1546300800;4070908800;"23014.2";463;;1;1;"01:00";"23:59";720;720;;"1,2,3"
4996;1546300800;1609459199;"23015.2";484;;1;2;"01:00";"23:59";720;720;;"1,2,3"
6695;1609459200;1711929599;"23015.2";463;;1;1;"00:00";"23:59";720;720;;"1,2,3"
6694;1711929600;4070908800;"23015.2";2732;463;1;1;"00:00";"23:59";720;720;;"1,2,3"
3715;1546300800;1609459199;"23016.2";484;;;2;"01:00";"23:59";720;720;;
3714;1609459200;4070908800;"23016.2";463;;1;1;"01:00";"23:59";720;720;;"1,2,3"
1414;1546300800;4070908800;"23017.2";463;;1;1;"01:00";"23:59";720;720;;"1,2,3"
3911;1546300800;1617235199;"23018.2";484;;;2;"01:00";"23:59";720;720;;
3910;1617235200;4070908800;"23018.2";1711;463;1;1;"01:00";"23:59";720;720;1029312;"1,2,3"
4976;1546300800;1609459199;"23019.2";484;;1;2;"01:00";"23:59";720;720;;"1,2,3"
4975;1609459200;4070908800;"23019.2";463;;1;1;"00:00";"23:59";720;720;;"1,2,3"
4854;1619827200;4070908800;"23020.1";1308;863;1;2;;;;720;;"1,2,3"
3064;1546300800;1588291199;"23020.2";484;;;1;"01:00";"23:59";720;720;;
4855;1588291200;1619827199;"23020.2";1308;863;1;2;;;;720;;"1,2,3"
6933;1546300800;1714521599;"23021.2";463;;1;1;"01:00";"23:59";720;720;;"1,2,3"
6932;1714521600;4070908800;"23021.2";2892;463;1;1;"01:00";"23:59";720;720;;"1,2,3"
4233;1546300800;1609459199;"23022.2";484;;;2;"01:00";"23:59";720;720;;"1,2,3"
4232;1609459200;4070908800;"23022.2";1832;463;1;1;"01:00";"23:59";720;720;;"1,2,3"
3691;1546300800;1609459199;"23023.2";484;;;2;"01:00";"23:59";720;720;;
5050;1609459200;1630454399;"23023.2";463;463;1;1;"01:00";"23:59";720;720;1029378;"1,2,3"
4830;1630454400;4070908800;"23023.2";2151;463;1;1;"01:00";"23:59";720;720;1029378;"1,2,3"
2510;1546300800;1593561599;"23024.2";484;;;1;"01:00";"23:59";720;720;;
3363;1593561600;4070908800;"23024.2";1434;463;1;1;"01:00";"23:59";720;720;1028542;"1,2,3"
4115;1546300800;1609459199;"23025.2";484;;;2;"01:00";"23:59";720;720;;"1,2,3"
4114;1609459200;4070908800;"23025.2";1791;483;1;1;"01:00";"23:59";720;720;;"1,2,3"
4850;1619827200;4070908800;"23026.1";1308;863;1;2;;;;720;;"1,2,3"
3062;1546300800;1588291199;"23026.2";484;;;1;"01:00";"23:59";720;720;;
4851;1588291200;1619827199;"23026.2";1308;863;1;2;;;;720;;"1,2,3"
3673;1546300800;1609459199;"23027.2";484;;;2;"01:00";"23:59";720;720;;
3672;1609459200;4070908800;"23027.2";483;;1;1;"01:00";"23:59";720;720;;"1,2,3"
6013;1546300800;1677628799;"23028.2";463;;1;1;"01:00";"23:59";720;720;;"1,2,3"
6012;1677628800;4070908800;"23028.2";1773;463;1;1;"01:00";"23:59";720;720;;"1,2,3"
3494;1546300800;1609459199;"23029.2";484;;;2;"01:00";"23:59";720;720;;
3496;1609459200;1612137599;"23029.2";483;;0;2;"01:00";"23:59";720;720;1028882;"1,2,3"
3533;1612137600;4070908800;"23029.2";1530;483;1;1;"01:00";"23:59";720;720;1028951;"1,2,3"
4957;1546300800;1609459199;"23030.2";484;;1;2;"01:00";"23:59";720;720;;"1,2,3"
4956;1609459200;4070908800;"23030.2";463;;1;1;"00:00";"23:59";720;720;;"1,2,3"
6623;1657843200;4070908800;"23031.1";483;;1;2;;;;0;;"1,2,3"
2126;1546300800;1583020799;"23031.2";484;;;1;"01:00";"23:59";720;720;;
5577;1583020800;1657843199;"23031.2";485;;1;1;"01:00";"23:59";720;720;;"1,2,3"
4387;1546300800;1609459199;"23032.2";484;;;2;"01:00";"23:59";720;720;;"1,2,3"
4386;1609459200;4070908800;"23032.2";1895;483;1;1;"01:00";"23:59";720;720;;"1,2,3"
4972;1546300800;1609459199;"23033.2";484;;1;2;"01:00";"23:59";720;720;;"1,2,3"
6953;1609459200;1711929599;"23033.2";463;;1;1;"00:00";"23:59";720;720;;"1,2,3"
6960;1711929600;1712002239;"23033.2";463;;1;1;"00:00";"23:59";720;720;;"1,2,3"
6958;1712002240;1714175999;"23033.2";463;;1;1;"00:00";"23:59";720;720;;"1,2,3"
6956;1714176000;1714521599;"23033.2";463;;1;1;"00:00";"23:59";720;720;;"1,2,3"
6954;1714521600;4070908800;"23033.2";2911;463;1;1;"00:00";"23:59";720;720;;"1,2,3"
3653;1546300800;1609459199;"23034.2";484;;;2;"01:00";"23:59";720;720;;
6891;1609459200;1714521599;"23034.2";483;;1;1;"01:00";"23:59";720;720;;"1,2,3"
6890;1714521600;4070908800;"23034.2";2811;483;1;1;"01:00";"23:59";720;720;;"1,2,3"
4365;1546300800;1609459199;"23035.2";484;;;2;"01:00";"23:59";720;720;;"1,2,3"
4364;1609459200;4070908800;"23035.2";1895;483;1;1;"01:00";"23:59";720;720;;"1,2,3"
3128;1546300800;1583020799;"23036.2";484;;;1;"01:00";"23:59";720;720;;
3203;1583020800;1598918399;"23036.2";1345;863;0;2;;;;720;;"1,2,3"
3202;1598918400;4070908800;"23036.2";1345;863;1;1;"00:00";"23:59";720;720;;"1,2,3"
4191;1546300800;1609459199;"23037.2";484;;;2;"01:00";"23:59";720;720;;"1,2,3"
4190;1609459200;4070908800;"23037.2";1811;463;1;1;"01:00";"23:59";720;720;;"1,2,3"
3693;1546300800;1609459199;"23038.2";484;;;2;"01:00";"23:59";720;720;;
3692;1609459200;4070908800;"23038.2";463;;1;1;"01:00";"23:59";720;720;;"1,2,3"
3386;1546300800;1593561599;"23039.2";484;;;2;"01:00";"23:59";720;720;;
3385;1593561600;4070908800;"23039.2";1440;483;1;1;"01:00";"23:59";720;720;1028595;"1,2,3"
6600;1546300800;4070908800;"23040.2";463;;1;1;"01:00";"23:59";720;720;;"1,2,3"
3679;1546300800;1609459199;"23041.2";484;;;2;"01:00";"23:59";720;720;;
3678;1609459200;4070908800;"23041.2";463;;1;1;"01:00";"23:59";720;720;;"1,2,3"
3655;1546300800;1609459199;"23042.2";484;;;2;"01:00";"23:59";720;720;;
4001;1609459200;4070908800;"23042.2";463;;1;1;"01:00";"23:59";720;720;1029379;"1,2,3"
3020;1546300800;1585699199;"23043.2";484;;;1;"01:00";"23:59";720;720;;
3019;1585699200;4070908800;"23043.2";1307;483;1;1;"01:00";"23:59";720;720;;"1,2,3"
3703;1546300800;1609459199;"23044.2";484;;;2;"01:00";"23:59";720;720;;
3702;1609459200;4070908800;"23044.2";463;;1;1;"01:00";"23:59";720;720;;"1,2,3"
1442;1546300800;4070908800;"23045.2";463;;1;1;"01:00";"23:59";720;720;;"1,2,3"
3935;1546300800;1609459199;"23046.2";484;;;2;"01:00";"23:59";720;720;;
3934;1609459200;4070908800;"23046.2";1717;483;1;1;"01:00";"23:59";720;720;1029324;"1,2,3"
3030;1546300800;1585699199;"23047.2";484;;;1;"01:00";"23:59";720;720;;
3029;1585699200;4070908800;"23047.2";1307;483;1;1;"01:00";"23:59";720;720;;"1,2,3"
4879;1546300800;1609459199;"23048.2";484;;1;2;"01:00";"23:59";720;720;;"1,2,3"
4878;1609459200;4070908800;"23048.2";2254;463;1;1;"00:00";"23:59";720;720;;"1,2,3"
3931;1546300800;1609459199;"23049.2";484;;;2;"01:00";"23:59";720;720;;
3930;1609459200;4070908800;"23049.2";1716;463;1;1;"01:00";"23:59";720;720;1029322;"1,2,3"
4251;1546300800;1609459199;"23050.2";484;;;2;"01:00";"23:59";720;720;;"1,2,3"
4250;1609459200;4070908800;"23050.2";1839;463;1;1;"01:00";"23:59";720;720;;"1,2,3"
3008;1546300800;1585699199;"23051.2";484;;;1;"01:00";"23:59";720;720;;
6151;1585699200;1690761599;"23051.2";1307;483;1;1;"01:00";"23:59";720;720;;"1,2,3"
6152;1690761600;4070908800;"23051.2";1307;483;1;1;"01:00";"23:59";720;720;;"1,2,3"
1449;1546300800;4070908800;"23052.2";463;;1;1;"01:00";"23:59";720;720;;"1,2,3"
4505;1546300800;1609459199;"23053.2";484;;;2;"01:00";"23:59";720;720;;"1,2,3"
4504;1609459200;4070908800;"23053.2";1974;483;1;1;"01:00";"23:59";720;720;;"1,2,3"
4159;1546300800;1609459199;"23054.2";484;;;2;"01:00";"23:59";720;720;;"1,2,3"
4158;1609459200;4070908800;"23054.2";1794;483;1;1;"01:00";"23:59";720;720;;"1,2,3"
3709;1546300800;1609459199;"23055.2";484;;;2;"01:00";"23:59";720;720;;
6920;1609459200;1714521599;"23055.2";463;;1;1;"01:00";"23:59";720;720;;"1,2,3"
6919;1714521600;4070908800;"23055.2";2872;463;1;1;"01:00";"23:59";720;720;;"1,2,3"
3751;1546300800;1609459199;"23056.2";484;;;2;"01:00";"23:59";720;720;;
3750;1609459200;4070908800;"23056.2";463;;1;1;"01:00";"23:59";720;720;;"1,2,3"
1454;1546300800;4070908800;"23057.2";463;;1;1;"01:00";"23:59";720;720;;"1,2,3"
1984;1546300800;1572566399;"23058.2";484;;;1;"01:00";"23:59";720;720;;
6515;1572566400;1704067199;"23058.2";803;483;1;1;"00:00";"23:59";720;720;;"1,2,3"
6514;1704067200;4070908800;"23058.2";1924;483;1;1;"00:00";"23:59";720;720;;"1,2,3"
2836;1546300800;1585699199;"23059.2";484;;;1;"01:00";"23:59";720;720;;
2835;1585699200;4070908800;"23059.2";1246;463;1;1;"01:00";"23:59";720;720;;"1,2,3"
4467;1546300800;1609459199;"23060.2";484;;;2;"01:00";"23:59";720;720;;"1,2,3"
4466;1609459200;4070908800;"23060.2";1958;463;1;1;"01:00";"23:59";720;720;;"1,2,3"
5651;1546300800;1659311999;"23061.2";484;;1;1;"01:00";"23:59";720;720;;"1,2,3"
6631;1659312000;4070908800;"23061.2";2411;463;1;1;"01:00";"23:59";720;720;;"1,2,3"
2864;1546300800;1585699199;"23062.2";484;;;1;"01:00";"23:59";720;720;;
2863;1585699200;4070908800;"23062.2";1283;463;1;1;"01:00";"23:59";720;720;;"1,2,3"
6606;1657843200;4070908800;"23063.1";483;;1;2;;;;720;;"1,2,3"
2112;1546300800;1583020799;"23063.2";484;;;1;"01:00";"23:59";720;720;;
5563;1583020800;1657843199;"23063.2";485;;1;1;"01:00";"23:59";720;720;;"1,2,3"
6612;1642204800;4070908800;"23064.1";483;;1;2;;;;720;;"1,2,3"
2108;1546300800;1583020799;"23064.2";484;;;1;"01:00";"23:59";720;720;;
6613;1583020800;1642204799;"23064.2";485;;1;1;"01:00";"23:59";720;720;;
4951;1546300800;1609459199;"23065.2";484;;1;2;"01:00";"23:59";720;720;;"1,2,3"
4950;1609459200;4070908800;"23065.2";463;;1;1;"00:00";"23:59";720;720;;"1,2,3"
4471;1546300800;1609459199;"23066.2";484;;;2;"01:00";"23:59";720;720;;"1,2,3"
4470;1609459200;4070908800;"23066.2";1960;483;1;1;"01:00";"23:59";720;720;;"1,2,3"
3584;1546300800;1604188799;"23067.2";484;;;2;"01:00";"23:59";720;720;;
3583;1604188800;4070908800;"23067.2";1630;483;1;1;"00:00";"23:59";720;720;1029054;"1,2,3"
4927;1546300800;1609459199;"23068.2";484;;1;2;"01:00";"23:59";720;720;;"1,2,3"
4926;1609459200;4070908800;"23068.2";483;;1;1;"00:00";"23:59";720;720;;"1,2,3"
4835;1612137600;4070908800;"23069.1";2212;463;1;2;;;;;1029360;"1,2,3"
4815;1546300800;1612137599;"23069.2";484;;1;2;"01:00";"23:59";720;720;;"1,2,3"
4814;1612137600;4070908800;"23069.2";2212;463;1;1;"00:00";"23:59";720;720;;"1,2,3"
6691;1546300800;1711929599;"23070.2";463;;1;1;"01:00";"23:59";720;720;;"1,2,3"
6690;1711929600;4070908800;"23070.2";1103;463;1;1;"01:00";"23:59";720;720;;"1,2,3"
1866;1546300800;1551398399;"23071.2";484;;;1;"01:00";"23:59";720;720;;
1865;1551398400;4070908800;"23071.2";543;463;1;1;"00:00";"23:59";720;720;;"1,2,3"
6621;1657843200;4070908800;"23072.1";483;;1;2;;;;720;;"1,2,3"
2146;1546300800;1583020799;"23072.2";484;;;1;"01:00";"23:59";720;720;;
5551;1583020800;1657843199;"23072.2";485;;1;1;"01:00";"23:59";720;720;;"1,2,3"
2508;1546300800;1590883199;"23073.2";484;;;1;"01:00";"23:59";720;720;;
5171;1590883200;1639526399;"23073.2";463;;1;1;"01:00";"23:59";720;720;;"1,2,3"
5170;1639526400;4070908800;"23073.2";2291;463;1;1;"01:00";"23:59";720;720;;"1,2,3"
4984;1546300800;1609459199;"23074.2";484;;1;2;"01:00";"23:59";720;720;;"1,2,3"
4983;1609459200;4070908800;"23074.2";463;;1;1;"00:00";"23:59";720;720;;"1,2,3"
3771;1546300800;1609459199;"23075.2";484;;;2;"01:00";"23:59";720;720;;
3770;1609459200;4070908800;"23075.2";463;;1;1;"01:00";"23:59";720;720;;"1,2,3"
4249;1546300800;1609459199;"23076.2";484;;;2;"01:00";"23:59";720;720;;"1,2,3"
4248;1609459200;4070908800;"23076.2";1839;463;1;1;"01:00";"23:59";720;720;;"1,2,3"
3635;1546300800;1609459199;"23077.2";484;;;2;"01:00";"23:59";720;720;;
3634;1609459200;4070908800;"23077.2";483;;1;1;"01:00";"23:59";720;720;;"1,2,3"
1475;1546300800;4070908800;"23078.2";463;;1;1;"01:00";"23:59";720;720;;"1,2,3"
3982;1546300800;1609459199;"23079.2";484;;;2;"01:00";"23:59";720;720;;
3981;1609459200;4070908800;"23079.2";1735;463;1;1;"01:00";"23:59";720;720;1029368;"1,2,3"
3743;1546300800;1609459199;"23080.2";484;;;2;"01:00";"23:59";720;720;;
3742;1609459200;4070908800;"23080.2";483;;1;1;"01:00";"23:59";720;720;;"1,2,3"
3633;1546300800;1609459199;"23081.2";484;;;2;"01:00";"23:59";720;720;;
3632;1609459200;4070908800;"23081.2";463;;1;1;"01:00";"23:59";720;720;;"1,2,3"
6628;1657843200;4070908800;"23082.1";483;;1;2;;;;;;"1,2,3"
2132;1546300800;1583020799;"23082.2";484;;;1;"01:00";"23:59";720;720;;
5583;1583020800;1657843199;"23082.2";485;;1;1;"01:00";"23:59";720;720;;"1,2,3"
5018;1546300800;1609459199;"23083.2";484;;1;2;"01:00";"23:59";720;720;;"1,2,3"
5017;1609459200;4070908800;"23083.2";463;;1;1;"00:00";"23:59";720;720;;"1,2,3"
3564;1546300800;1601510399;"23084.2";484;;;2;"01:00";"23:59";720;720;;
3563;1601510400;4070908800;"23084.2";1614;463;1;1;"01:00";"23:59";720;720;1029032;"1,2,3"
4771;1609459200;4070908800;"23085.1";1794;463;1;2;"01:00";"23:59";720;720;;"1,2,3"
4143;1546300800;1609459199;"23085.2";484;;;2;"01:00";"23:59";720;720;;"1,2,3"
3705;1546300800;1609459199;"23086.2";484;;;2;"01:00";"23:59";720;720;;
6931;1609459200;1714521599;"23086.2";483;;1;1;"01:00";"23:59";720;720;;"1,2,3"
6930;1714521600;4070908800;"23086.2";2891;483;1;1;"01:00";"23:59";720;720;;"1,2,3"
4899;1546300800;1609459199;"23087.2";484;;1;2;"01:00";"23:59";720;720;;"1,2,3"
4898;1609459200;4070908800;"23087.2";483;;1;1;"00:00";"23:59";720;720;;"1,2,3"
3663;1546300800;1609459199;"23088.2";484;;;2;"01:00";"23:59";720;720;;
3662;1609459200;4070908800;"23088.2";463;;1;1;"01:00";"23:59";720;720;;"1,2,3"
3374;1546300800;1593561599;"23089.2";484;;;2;"01:00";"23:59";720;720;;
3373;1593561600;4070908800;"23089.2";1439;483;1;1;"01:00";"23:59";720;720;1028552;"1,2,3"
3727;1546300800;1609459199;"23090.2";484;;;2;"01:00";"23:59";720;720;;
3726;1609459200;4070908800;"23090.2";483;;1;1;"01:00";"23:59";720;720;;"1,2,3"
6605;1657843200;4070908800;"23091.1";483;;1;2;;;;720;;"1,2,3"
2114;1546300800;1583020799;"23091.2";484;;;1;"01:00";"23:59";720;720;;
5565;1583020800;1657843199;"23091.2";485;;1;1;"01:00";"23:59";720;720;;"1,2,3"
2985;1546300800;1585699199;"23092.2";484;;;1;"01:00";"23:59";720;720;;
2984;1585699200;4070908800;"23092.2";1307;483;1;1;"01:00";"23:59";720;720;;"1,2,3"
2983;1546300800;1585699199;"23093.2";484;;;1;"01:00";"23:59";720;720;;
2982;1585699200;4070908800;"23093.2";1307;483;1;1;"01:00";"23:59";720;720;;"1,2,3"
2569;1546300800;1583020799;"23094.2";484;;;1;"01:00";"23:59";720;720;;
2572;1583020800;4070908800;"23094.2";1105;463;1;1;"01:00";"23:59";720;720;;"1,2,3"
4623;1546300800;1609459199;"23095.2";484;;1;2;"01:00";"23:59";720;720;;"1,2,3"
4622;1609459200;4070908800;"23095.2";2074;483;1;1;"00:00";"23:59";720;720;;"1,2,3"
3861;1546300800;1606780799;"23096.2";484;;;2;"01:00";"23:59";720;720;;
3860;1606780800;4070908800;"23096.2";1693;483;1;1;"01:00";"23:59";720;720;1029253;"1,2,3"
3388;1546300800;1590969599;"23097.2";484;;;2;"01:00";"23:59";720;720;;
3391;1590969600;1593561599;"23097.2";483;;0;2;"01:00";"23:59";720;720;1028597;"1,2,3"
3390;1593561600;4070908800;"23097.2";1440;483;1;1;"01:00";"23:59";720;720;1028598;"1,2,3"
1872;1546300800;1551398399;"23098.2";484;;;1;"01:00";"23:59";720;720;;
1871;1551398400;4070908800;"23098.2";543;463;1;1;"00:00";"23:59";720;720;;"1,2,3"
3919;1546300800;1609459199;"23099.2";484;;;2;"01:00";"23:59";720;720;;
3918;1609459200;4070908800;"23099.2";1714;463;1;1;"01:00";"23:59";720;720;1029316;"1,2,3"
3467;1546300800;1609459199;"23100.2";484;;;2;"01:00";"23:59";720;720;;
3609;1609459200;1614556799;"23100.2";463;;0;2;"01:00";"23:59";720;720;1028747;"1,2,3"
3608;1614556800;4070908800;"23100.2";1650;463;1;1;"01:00";"23:59";720;720;1029070;"1,2,3"
4923;1546300800;1609459199;"23101.2";484;;1;2;"01:00";"23:59";720;720;;"1,2,3"
6191;1609459200;1693526399;"23101.2";483;;1;1;"00:00";"23:59";720;720;;"1,2,3"
6190;1693526400;4070908800;"23101.2";2571;483;1;1;"00:00";"23:59";720;720;;"1,2,3"
3035;1546300800;1585699199;"23102.2";484;;;1;"01:00";"23:59";720;720;;
3034;1585699200;4070908800;"23102.2";1307;483;1;1;"01:00";"23:59";720;720;;"1,2,3"
3022;1546300800;1585699199;"23103.2";484;;;1;"01:00";"23:59";720;720;;
3021;1585699200;4070908800;"23103.2";1307;483;1;1;"01:00";"23:59";720;720;;"1,2,3"
3546;1546300800;1601510399;"23104.2";484;;;2;"01:00";"23:59";720;720;;
3545;1601510400;4070908800;"23104.2";1612;463;1;1;"01:00";"23:59";720;720;1028981;"1,2,3"
3701;1546300800;1609459199;"23105.2";484;;;2;"01:00";"23:59";720;720;;
3700;1609459200;4070908800;"23105.2";483;;1;1;"01:00";"23:59";720;720;;"1,2,3"
4235;1546300800;1609459199;"23106.2";484;;;2;"01:00";"23:59";720;720;;"1,2,3"
4234;1609459200;4070908800;"23106.2";1833;463;1;1;"01:00";"23:59";720;720;;"1,2,3"
6336;1700438400;4070908800;"23107.1";1144;483;1;1;"01:00";"23:59";720;720;;"1,2,3"
2608;1546300800;1585699199;"23107.2";484;;;1;"01:00";"23:59";720;720;;
6337;1585699200;1700438399;"23107.2";1144;483;1;1;"01:00";"23:59";720;720;;"1,2,3"
2857;1546300800;1585699199;"23108.2";484;;;1;"01:00";"23:59";720;720;;
2856;1585699200;4070908800;"23108.2";1265;463;1;1;"01:00";"23:59";720;720;;"1,2,3"
3024;1546300800;1585699199;"23109.2";484;;;1;"01:00";"23:59";720;720;;
3023;1585699200;4070908800;"23109.2";1307;483;1;1;"01:00";"23:59";720;720;;"1,2,3"
1507;1546300800;4070908800;"23110.2";463;;1;1;"01:00";"23:59";720;720;;"1,2,3"
3357;1546300800;1593561599;"23111.2";484;;;2;"01:00";"23:59";720;720;;
3356;1593561600;4070908800;"23111.2";1432;483;1;1;"01:00";"23:59";720;720;1028538;"1,2,3"
4155;1546300800;1609459199;"23112.2";484;;;2;"01:00";"23:59";720;720;;"1,2,3"
4154;1609459200;4070908800;"23112.2";1794;483;1;1;"01:00";"23:59";720;720;;"1,2,3"
4461;1546300800;1609459199;"23113.2";463;463;0;2;"01:00";"23:59";720;720;;"1,2,3"
4460;1609459200;4070908800;"23113.2";1956;463;1;1;"01:00";"23:59";720;720;;"1,2,3"
6625;1657843200;4070908800;"23114.1";483;;1;2;;;;720;;"1,2,3"
2122;1546300800;1583020799;"23114.2";484;;;1;"01:00";"23:59";720;720;;
5573;1583020800;1657843199;"23114.2";485;;1;1;"01:00";"23:59";720;720;;"1,2,3"
4949;1546300800;1609459199;"23115.2";484;;1;2;"01:00";"23:59";720;720;;"1,2,3"
4948;1609459200;4070908800;"23115.2";463;;1;1;"00:00";"23:59";720;720;;"1,2,3"
5031;1609459200;4070908800;"23116.1";1450;483;1;2;;;;;;"1,2,3"
3384;1546300800;1593561599;"23116.2";484;;;2;"01:00";"23:59";720;720;;
4710;1593561600;4070908800;"23116.2";1450;483;1;1;"01:00";"23:59";720;720;1028594;"1,2,3"
4222;1546300800;1609459199;"23117.2";484;;;2;"01:00";"23:59";720;720;;"1,2,3"
4221;1609459200;4070908800;"23117.2";1820;483;1;1;"01:00";"23:59";720;720;;"1,2,3"
3554;1546300800;1601510399;"23118.2";484;;;2;"01:00";"23:59";720;720;;
3553;1601510400;4070908800;"23118.2";1613;463;1;1;"01:00";"23:59";720;720;1028995;"1,2,3"
3681;1546300800;1609459199;"23119.2";484;;;2;"01:00";"23:59";720;720;;
3680;1609459200;4070908800;"23119.2";483;;1;1;"01:00";"23:59";720;720;;"1,2,3"
4459;1546300800;1609459199;"23120.2";484;;;2;"01:00";"23:59";720;720;;"1,2,3"
4458;1609459200;4070908800;"23120.2";1955;463;1;1;"01:00";"23:59";720;720;;"1,2,3"
6609;1657843200;4070908800;"23121.1";483;;1;2;;;;720;;"1,2,3"
2110;1546300800;1583020799;"23121.2";484;;;1;"01:00";"23:59";720;720;;
5561;1583020800;1657843199;"23121.2";485;;1;1;"01:00";"23:59";720;720;;"1,2,3"
3542;1546300800;1601510399;"23122.2";484;;;2;"01:00";"23:59";720;720;;
3541;1601510400;4070908800;"23122.2";1611;463;1;1;"01:00";"23:59";720;720;1028978;"1,2,3"
2810;1546300800;1585699199;"23123.2";484;;;1;"01:00";"23:59";720;720;;
2809;1585699200;4070908800;"23123.2";1245;463;1;1;"01:00";"23:59";720;720;;"1,2,3"
4994;1546300800;1609459199;"23124.2";484;;1;2;"01:00";"23:59";720;720;;"1,2,3"
4993;1609459200;4070908800;"23124.2";463;;1;1;"00:00";"23:59";720;720;;"1,2,3"
6610;1657843200;4070908800;"23125.1";483;;1;2;;;;720;;"1,2,3"
2104;1546300800;1583020799;"23125.2";484;;;1;"01:00";"23:59";720;720;;
5555;1583020800;1657843199;"23125.2";485;;1;1;"01:00";"23:59";720;720;;"1,2,3"
3969;1546300800;1609459199;"23126.2";484;;;2;"01:00";"23:59";720;720;;
3968;1609459200;4070908800;"23126.2";1732;463;1;1;"01:00";"23:59";720;720;1029359;"1,2,3"
1524;1546300800;4070908800;"23127.2";463;;1;1;"01:00";"23:59";720;720;;"1,2,3"
3124;1546300800;1577836799;"23128.2";484;;;1;"01:00";"23:59";720;720;;
3195;1577836800;1598918399;"23128.2";1343;863;0;2;;;;720;;"1,2,3"
3194;1598918400;4070908800;"23128.2";1343;863;1;1;"00:00";"23:59";720;720;;"1,2,3"
4513;1546300800;1609459199;"23129.2";484;;;2;"01:00";"23:59";720;720;;"1,2,3"
4512;1609459200;4070908800;"23129.2";1977;483;1;1;"01:00";"23:59";720;720;;"1,2,3"
2722;1546300800;1588291199;"23130.2";484;;;1;"01:00";"23:59";720;720;;
2721;1588291200;4070908800;"23130.2";1203;463;1;1;"01:00";"23:59";720;720;;"1,2,3"
