"RID";"FD";"TD";"KEY";"TAX_PROFILE";"SERVICE_PROFILE";"TP_CHECK";"CHECK_MODE";"TP_REPRICE";"TRANSIT_TAP_MODE";"TRANSIT_START";"TRANSIT_END";"TRANSIT_PERIOD";"GEN_RAP";"TRANSIT_RAP";"PASS_RC_LESS_IC";"IOT_THRESHOLD";"IOT_DEBUG"
10886;1638316800;4070908800;"31987.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10887;1638316800;4070908800;"31988.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10888;1638316800;4070908800;"31989.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10889;1638316800;4070908800;"31990.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10890;1638316800;4070908800;"31991.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10891;1638316800;4070908800;"31992.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10892;1638316800;4070908800;"31993.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10893;1638316800;4070908800;"31994.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10894;1638316800;4070908800;"31995.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10895;1638316800;4070908800;"31996.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10896;1638316800;4070908800;"31997.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10897;1638316800;4070908800;"31998.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10898;1638316800;4070908800;"31999.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10899;1638316800;4070908800;"32000.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10900;1638316800;4070908800;"32001.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10901;1638316800;4070908800;"32002.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10902;1638316800;4070908800;"32003.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10903;1638316800;4070908800;"32004.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10904;1638316800;4070908800;"32005.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10905;1638316800;4070908800;"32006.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10906;1638316800;4070908800;"32007.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10907;1638316800;4070908800;"32008.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10908;1638316800;4070908800;"32009.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10909;1638316800;4070908800;"32010.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10910;1638316800;4070908800;"32011.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10911;1638316800;4070908800;"32012.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10912;1638316800;4070908800;"32013.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10913;1638316800;4070908800;"32014.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10914;1638316800;4070908800;"32015.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10915;1638316800;4070908800;"32016.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10916;1638316800;4070908800;"32017.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10917;1638316800;4070908800;"32018.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10918;1638316800;4070908800;"32019.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10919;1638316800;4070908800;"32020.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10920;1638316800;4070908800;"32021.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10921;1638316800;4070908800;"32022.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10922;1638316800;4070908800;"32023.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10923;1638316800;4070908800;"32024.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10924;1638316800;4070908800;"32025.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10925;1638316800;4070908800;"32026.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10926;1638316800;4070908800;"32027.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10927;1638316800;4070908800;"32028.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10928;1638316800;4070908800;"32029.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10929;1638316800;4070908800;"32030.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10930;1638316800;4070908800;"32031.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10931;1638316800;4070908800;"32032.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10932;1638316800;4070908800;"32033.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10933;1638316800;4070908800;"32034.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10934;1638316800;4070908800;"32035.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10935;1638316800;4070908800;"32036.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10936;1638316800;4070908800;"32037.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10937;1638316800;4070908800;"32038.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10938;1638316800;4070908800;"32039.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10939;1638316800;4070908800;"32040.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10940;1638316800;4070908800;"32041.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10941;1638316800;4070908800;"32042.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10942;1638316800;4070908800;"32043.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10943;1638316800;4070908800;"32044.2";3;;;;;2;"00:00";"00:00";0;0;0;0;1;
10944;1638316800;4070908800;"32045.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10945;1638316800;4070908800;"32046.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10946;1638316800;4070908800;"32047.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10947;1638316800;4070908800;"32048.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10948;1638316800;4070908800;"32049.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10949;1638316800;4070908800;"32050.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10950;1638316800;4070908800;"32051.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10951;1638316800;4070908800;"32052.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10952;1638316800;4070908800;"32053.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10953;1638316800;4070908800;"32054.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10954;1638316800;4070908800;"32055.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10955;1638316800;4070908800;"32056.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10956;1638316800;4070908800;"32057.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10957;1638316800;4070908800;"32058.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10958;1638316800;4070908800;"32059.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10959;1638316800;4070908800;"32060.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10960;1638316800;4070908800;"32061.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10961;1638316800;4070908800;"32062.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10962;1638316800;4070908800;"32063.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10963;1638316800;4070908800;"32064.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10964;1638316800;4070908800;"32065.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10965;1638316800;4070908800;"32066.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10966;1638316800;4070908800;"32067.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10967;1638316800;4070908800;"32068.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10968;1638316800;4070908800;"32069.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10969;1638316800;4070908800;"32070.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10970;1638316800;4070908800;"32071.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10971;1638316800;4070908800;"32072.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10972;1638316800;4070908800;"32073.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10973;1638316800;4070908800;"32074.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10974;1638316800;4070908800;"32075.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10975;1638316800;4070908800;"32076.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10976;1638316800;4070908800;"32077.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10977;1638316800;4070908800;"32078.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10978;1638316800;4070908800;"32079.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10979;1638316800;4070908800;"32080.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10980;1638316800;4070908800;"32081.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10981;1638316800;4070908800;"32082.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10982;1638316800;4070908800;"32083.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10983;1638316800;4070908800;"32084.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10984;1638316800;4070908800;"32085.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10985;1638316800;4070908800;"32086.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10986;1638316800;4070908800;"32087.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10987;1638316800;4070908800;"32088.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10988;1638316800;4070908800;"32089.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10989;1638316800;4070908800;"32090.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10990;1638316800;4070908800;"32091.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10991;1638316800;4070908800;"32092.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10992;1638316800;4070908800;"32093.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10993;1638316800;4070908800;"32094.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10994;1638316800;4070908800;"32095.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10995;1638316800;4070908800;"32096.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10996;1638316800;4070908800;"32097.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10997;1638316800;4070908800;"32098.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10998;1638316800;4070908800;"32099.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
10999;1638316800;4070908800;"32100.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11000;1638316800;4070908800;"32101.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11001;1638316800;4070908800;"32102.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11002;1638316800;4070908800;"32103.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11003;1638316800;4070908800;"32104.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11004;1638316800;4070908800;"32105.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11005;1638316800;4070908800;"32106.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11006;1638316800;4070908800;"32107.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11007;1638316800;4070908800;"32108.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11008;1638316800;4070908800;"32109.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11009;1638316800;4070908800;"32110.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11010;1638316800;4070908800;"32111.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11011;1638316800;4070908800;"32112.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11012;1638316800;4070908800;"32113.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11013;1638316800;4070908800;"32114.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11014;1638316800;4070908800;"32115.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11015;1638316800;4070908800;"32116.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11016;1638316800;4070908800;"32117.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11017;1638316800;4070908800;"32118.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11018;1638316800;4070908800;"32119.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11019;1638316800;4070908800;"32120.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11020;1638316800;4070908800;"32121.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11021;1638316800;4070908800;"32122.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11022;1638316800;4070908800;"32123.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11023;1638316800;4070908800;"32124.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11024;1638316800;4070908800;"32125.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11025;1638316800;4070908800;"32126.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11026;1638316800;4070908800;"32127.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11027;1638316800;4070908800;"32128.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11028;1638316800;4070908800;"32129.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11029;1638316800;4070908800;"32130.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11030;1638316800;4070908800;"32131.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11031;1638316800;4070908800;"32132.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11032;1638316800;4070908800;"32133.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11033;1638316800;4070908800;"32134.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11034;1638316800;4070908800;"32135.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11035;1638316800;4070908800;"32136.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11036;1638316800;4070908800;"32137.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11037;1638316800;4070908800;"32138.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11038;1638316800;4070908800;"32139.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11039;1638316800;4070908800;"32140.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11040;1638316800;4070908800;"32141.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11041;1638316800;4070908800;"32142.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11042;1638316800;4070908800;"32143.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11043;1638316800;4070908800;"32144.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11044;1638316800;4070908800;"32145.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11045;1638316800;4070908800;"32146.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11046;1638316800;4070908800;"32147.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11047;1638316800;4070908800;"32148.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11048;1638316800;4070908800;"32149.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11049;1638316800;4070908800;"32150.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11050;1638316800;4070908800;"32151.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11051;1638316800;4070908800;"32152.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11052;1638316800;4070908800;"32153.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11053;1638316800;4070908800;"32154.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11054;1638316800;4070908800;"32155.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11055;1638316800;4070908800;"32156.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11056;1638316800;4070908800;"32157.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11057;1638316800;4070908800;"32158.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11058;1638316800;4070908800;"32159.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11059;1638316800;4070908800;"32160.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11060;1638316800;4070908800;"32161.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11061;1638316800;4070908800;"32162.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11062;1638316800;4070908800;"32163.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11063;1638316800;4070908800;"32164.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11064;1638316800;4070908800;"32165.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11065;1638316800;4070908800;"32166.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11066;1638316800;4070908800;"32167.2";3;;;;;2;"00:00";"00:00";0;0;0;0;1;
11067;1638316800;4070908800;"32168.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11068;1638316800;4070908800;"32169.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11069;1638316800;4070908800;"32170.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11070;1638316800;4070908800;"32171.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11071;1638316800;4070908800;"32172.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11072;1638316800;4070908800;"32173.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11073;1638316800;4070908800;"32174.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11074;1638316800;4070908800;"32175.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11075;1638316800;4070908800;"32176.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11076;1638316800;4070908800;"32177.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11077;1638316800;4070908800;"32178.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11078;1638316800;4070908800;"32179.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11079;1638316800;4070908800;"32180.2";3;;;;;2;"00:00";"00:00";0;0;0;0;1;
11080;1638316800;4070908800;"32181.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11081;1638316800;4070908800;"32182.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11082;1638316800;4070908800;"32183.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11083;1638316800;4070908800;"32184.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11084;1638316800;4070908800;"32185.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11085;1638316800;4070908800;"32186.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11086;1638316800;4070908800;"32187.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11087;1638316800;4070908800;"32188.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11088;1638316800;4070908800;"32189.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11089;1638316800;4070908800;"32190.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11090;1638316800;4070908800;"32191.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11091;1638316800;4070908800;"32192.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11092;1638316800;4070908800;"32193.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11093;1638316800;4070908800;"32194.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11094;1638316800;4070908800;"32195.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11095;1638316800;4070908800;"32196.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11096;1638316800;4070908800;"32197.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11097;1638316800;4070908800;"32198.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11098;1638316800;4070908800;"32199.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11099;1638316800;4070908800;"32200.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11100;1638316800;4070908800;"32201.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11101;1638316800;4070908800;"32202.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11102;1638316800;4070908800;"32203.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11103;1638316800;4070908800;"32204.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11104;1638316800;4070908800;"32205.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11105;1638316800;4070908800;"32206.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11106;1638316800;4070908800;"32207.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11107;1638316800;4070908800;"32208.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11108;1638316800;4070908800;"32209.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11109;1638316800;4070908800;"32210.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11110;1638316800;4070908800;"32211.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11111;1638316800;4070908800;"32212.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11112;1638316800;4070908800;"32213.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11113;1638316800;4070908800;"32214.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11114;1638316800;4070908800;"32215.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11115;1638316800;4070908800;"32216.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11116;1638316800;4070908800;"32217.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11117;1638316800;4070908800;"32218.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11118;1638316800;4070908800;"32219.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11119;1638316800;4070908800;"32220.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11120;1638316800;4070908800;"32221.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11121;1638316800;4070908800;"32222.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11122;1638316800;4070908800;"32223.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11123;1638316800;4070908800;"32224.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11124;1638316800;4070908800;"32225.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11125;1638316800;4070908800;"32226.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11126;1638316800;4070908800;"32227.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11127;1638316800;4070908800;"32228.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11128;1638316800;4070908800;"32229.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11129;1638316800;4070908800;"32230.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11130;1638316800;4070908800;"32231.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11131;1638316800;4070908800;"32232.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11132;1638316800;4070908800;"32233.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11133;1638316800;4070908800;"32234.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11134;1638316800;4070908800;"32235.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11135;1638316800;4070908800;"32236.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11136;1638316800;4070908800;"32237.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11137;1638316800;4070908800;"32238.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11138;1638316800;4070908800;"32239.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11139;1638316800;4070908800;"32240.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11140;1638316800;4070908800;"32241.2";3;;;;;2;"00:00";"00:00";0;0;0;0;1;
11141;1638316800;4070908800;"32242.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11142;1638316800;4070908800;"32243.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11143;1638316800;4070908800;"32244.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11144;1638316800;4070908800;"32245.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11145;1638316800;4070908800;"32246.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11146;1638316800;4070908800;"32247.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11147;1638316800;4070908800;"32248.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11148;1638316800;4070908800;"32249.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11149;1638316800;4070908800;"32250.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11150;1638316800;4070908800;"32251.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11151;1638316800;4070908800;"32252.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11152;1638316800;4070908800;"32253.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11153;1638316800;4070908800;"32254.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11154;1638316800;4070908800;"32255.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11155;1638316800;4070908800;"32256.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11156;1638316800;4070908800;"32257.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11157;1638316800;4070908800;"32258.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11158;1638316800;4070908800;"32259.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11159;1638316800;4070908800;"32260.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11160;1638316800;4070908800;"32261.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
11161;1638316800;4070908800;"32262.2";3;;;;2311;2;"00:00";"00:00";0;0;0;0;1;
