"RID";"TO_EPOCH(FD,0)";"TO_EPOCH(TD,0)";"KEY";"ID";"PLAN_ID";"CONN_TYPE_ID";"ZONE_NAME";"INTERVAL_GROUP_ID";"TRANGE_GROUP_ID";"TRANGE_ID";"CURRENCY_ID";"CTL1";"CTL2";"CTL3";"SERVICE_CLASS";"PRICE";"COEF";"FS";"CL";"REPRICE_MODE";"P_FD"
1250;1536908249;1583020799;"289.2.226.185.164.164...";728;289;2;226;185;164;164;3;;;;;6.5;0;;;;"20160101"
1250;1583020800;4070908800;"289.2.226.185.164.164...";728;289;2;226;185;164;164;3;;;;;6.5;0;;;;"20160101"
9956;1451606400;1536908248;"289.2.863.185.164.164...";724;289;2;863;185;164;164;3;;;;;5.5;0;;;;"20160101"
9956;1536908249;1583020799;"289.2.863.185.164.164...";724;289;2;863;185;164;164;3;;;;;5.5;0;;;;"20160101"
9956;1583020800;4070908800;"289.2.863.185.164.164...";724;289;2;863;185;164;164;3;;;;;5.5;0;;;;"20160101"
1804;1451606400;1536908248;"289.27..185.164.164...";748;289;27;;185;164;164;3;;;;;0.155;0;;;;"20160101"
1804;1536908249;1583020799;"289.27..185.164.164...";748;289;27;;185;164;164;3;;;;;0.155;0;;;;"20160101"
1804;1583020800;4070908800;"289.27..185.164.164...";748;289;27;;185;164;164;3;;;;;0.155;0;;;;"20160101"
8723;1451606400;1536908248;"289.29..185.....";5351;289;29;;185;;;3;;;;;0;0;;;;"20160101"
8723;1536908249;1583020799;"289.29..185.....";5351;289;29;;185;;;3;;;;;0;0;;;;"20160101"
8723;1583020800;4070908800;"289.29..185.....";5351;289;29;;185;;;3;;;;;0;0;;;;"20160101"
1244;1451606400;1536908248;"289.3...164.164...";722;289;3;;;164;164;3;;;;;0;0;;;;"20160101"
1244;1536908249;1583020799;"289.3...164.164...";722;289;3;;;164;164;3;;;;;0;0;;;;"20160101"
1244;1583020800;4070908800;"289.3...164.164...";722;289;3;;;164;164;3;;;;;0;0;;;;"20160101"
1763;1451606400;1536908248;"289.4.......";1181;289;4;;;;;3;;;;;0.45;0;;;;"20160101"
1763;1536908249;1583020799;"289.4.......";1181;289;4;;;;;3;;;;;0.45;0;;;;"20160101"
1763;1583020800;4070908800;"289.4.......";1181;289;4;;;;;3;;;;;0.45;0;;;;"20160101"
6584;1530403200;1536908248;"289.7..183.164.164...";723;289;7;;183;164;164;3;;;;;4.07;0;;;;"20180701"
6584;1536908249;1538351999;"289.7..183.164.164...";723;289;7;;183;164;164;3;;;;;4.07;0;;;;"20180701"
8164;1538352000;1577836799;"289.7..183.164.164...";723;289;7;;183;164;164;3;;;;;3.35;0;;;;"20181001"
8163;1577836800;1583020799;"289.7..183.164.164...";723;289;7;;183;164;164;3;;;;;2.1;0;;;;"20200101"
8163;1583020800;4070908800;"289.7..183.164.164...";723;289;7;;183;164;164;3;;;;;2.1;0;;;;"20200101"
6524;1451606400;1530403199;"289.7..184.164.164...";723;289;7;;184;164;164;3;;;;;0.0725;0;;;;"20160101"
22005;1711929600;4070908800;"2891.1..165.164.164.";13043;2891;1;;165;164;164;3;0;0;0;;0;;;;0;"20240401"
22002;1711929600;4070908800;"2891.12.....";13040;2891;12;;;;;3;0;0;0;;0;;;;0;"20240401"
22008;1711929600;4070908800;"2891.2.401.165.164.164.";13046;2891;2;401;165;164;164;3;1;0;0;;0.2;;;;0;"20240401"
22009;1711929600;4070908800;"2891.2.402.165.164.164.";13047;2891;2;402;165;164;164;3;2;0;0;;0.2;;;;0;"20240401"
21999;1711929600;4070908800;"2891.2.403.165.164.164.";13037;2891;2;403;165;164;164;3;2;0;0;;0.2;;;;0;"20240401"
22000;1711929600;4070908800;"2891.2.404.165.164.164.";13038;2891;2;404;165;164;164;3;2;0;0;;0.2;;;;0;"20240401"
22007;1711929600;4070908800;"2891.2.405.165.164.164.";13045;2891;2;405;165;164;164;3;2;5;0;;12;;;;0;"20240401"
22006;1711929600;4070908800;"2891.2.406.165.164.164.";13044;2891;2;406;165;164;164;3;2;5;0;;5.5;;;;0;"20240401"
22001;1711929600;4070908800;"2891.2.861.165.164.164.";13039;2891;2;861;165;164;164;3;2;0;0;;0.2;;;;0;"20240401"
22004;1711929600;4070908800;"2891.29..165.164.164.";13042;2891;29;;165;164;164;3;1;2;3;;0;;;;0;"20240401"
22011;1711929600;4070908800;"2891.3...164.164.";13049;2891;3;;;164;164;3;0;0;0;;0;;;;0;"20240401"
22003;1711929600;4070908800;"2891.4.....";13041;2891;4;;;;;3;2;1;0;;0.01;;;;0;"20240401"
22010;1711929600;4070908800;"2891.7..483.164.164.";13048;2891;7;;483;164;164;3;10;0;0;;0.01;;;;0;"20240401"
22012;1711929600;4070908800;"2892.1..163.164.164.";13050;2892;1;;163;164;164;3;0;0;0;;0;;;;0;"20240401"
22019;1711929600;4070908800;"2892.12...164.164.";13057;2892;12;;;164;164;3;0;0;0;;0;;;;0;"20240401"
22023;1711929600;4070908800;"2892.2.2297.163.164.164.";13061;2892;2;2297;163;164;164;3;1;0;0;;0.25;;;;0;"20240401"
22014;1711929600;4070908800;"2892.2.2298.165.164.164.";13052;2892;2;2298;165;164;164;3;2;0;0;;1.6;;;;0;"20240401"
22015;1711929600;4070908800;"2892.2.2299.165.164.164.";13053;2892;2;2299;165;164;164;3;2;0;0;;3.6;;;;0;"20240401"
22016;1711929600;4070908800;"2892.2.2300.165.164.164.";13054;2892;2;2300;165;164;164;3;2;0;0;;6.5;;;;0;"20240401"
22017;1711929600;4070908800;"2892.2.2301.165.164.164.";13055;2892;2;2301;165;164;164;3;2;0;0;;5.5;;;;0;"20240401"
22022;1711929600;4070908800;"2892.2.2302.165.164.164.";13060;2892;2;2302;165;164;164;3;2;5;0;;12;;;;0;"20240401"
22021;1711929600;4070908800;"2892.2.2303.165.164.164.";13059;2892;2;2303;165;164;164;3;2;5;0;;5.5;;;;0;"20240401"
22020;1711929600;4070908800;"2892.2.2304.163.164.164.";13058;2892;2;2304;163;164;164;3;2;0;10;;0.25;;;;0;"20240401"
22024;1711929600;4070908800;"2892.29..165...";13062;2892;29;;165;;;3;1;1;3;;0;;;;0;"20240401"
22013;1711929600;4070908800;"2892.3...164.164.";13051;2892;3;;;164;164;3;0;0;0;;0;;;;0;"20240401"
22018;1711929600;4070908800;"2892.4...164.164.";13056;2892;4;;;164;164;3;2;1;0;;0.01;;;;0;"20240401"
22025;1711929600;4070908800;"2892.7..283.164.164.";13063;2892;7;;283;164;164;3;10;0;0;;0.005;;;;0;"20240401"
22034;1711929600;4070908800;"2893.1..165.164.164.";13072;2893;1;;165;164;164;3;0;0;0;;0.0092;;;;0;"20240401"
22026;1711929600;4070908800;"2893.12...164.164.";13064;2893;12;;;164;164;3;0;0;0;;0;;;;0;"20240401"
22039;1711929600;4070908800;"2893.2.2305.165.164.164.";13077;2893;2;2305;165;164;164;3;1;0;0;;0.1376;;;;0;"20240401"
22028;1711929600;4070908800;"2893.2.2306.165.164.164.";13066;2893;2;2306;165;164;164;3;2;0;0;;0.4587;;;;0;"20240401"
22029;1711929600;4070908800;"2893.2.2307.165.164.164.";13067;2893;2;2307;165;164;164;3;2;0;0;;0.4587;;;;0;"20240401"
22030;1711929600;4070908800;"2893.2.2308.165.164.164.";13068;2893;2;2308;165;164;164;3;2;0;0;;0.4587;;;;0;"20240401"
22031;1711929600;4070908800;"2893.2.2309.165.164.164.";13069;2893;2;2309;165;164;164;3;2;0;0;;0.4587;;;;0;"20240401"
22036;1711929600;4070908800;"2893.2.2310.165.164.164.";13074;2893;2;2310;165;164;164;3;2;0;10;;0.3211;;;;0;"20240401"
22032;1711929600;4070908800;"2893.2.2311.165.164.164.";13070;2893;2;2311;165;164;164;3;2;0;0;;5.5;;;;0;"20240401"
22037;1711929600;4070908800;"2893.2.2312.165.164.164.";13075;2893;2;2312;165;164;164;3;2;5;0;;5.5;;;;0;"20240401"
22038;1711929600;4070908800;"2893.2.2313.165.164.164.";13076;2893;2;2313;165;164;164;3;2;5;0;;12;;;;0;"20240401"
22035;1711929600;4070908800;"2893.29..165.164.164.";13073;2893;29;;165;164;164;3;1;2;3;;0;;;;0;"20240401"
22033;1711929600;4070908800;"2893.3...164.164.";13071;2893;3;;;164;164;3;0;0;0;;0;;;;0;"20240401"
22027;1711929600;4070908800;"2893.4...164.164.";13065;2893;4;;;164;164;3;2;1;0;;0.0092;;;;0;"20240401"
22040;1711929600;4070908800;"2893.7..164.164.164.";13078;2893;7;;164;164;164;3;10;0;0;;0.0000071;;;;0;"20240401"
22062;1711929600;4070908800;"2911.1..163.164.164.";13103;2911;1;;163;164;164;3;0;0;0;;0;;;;0;"20240401"
22061;1711929600;4070908800;"2911.12...164.164.";13102;2911;12;;;164;164;3;0;0;0;;0;;;;0;"20240401"
22067;1711929600;4070908800;"2911.2.2314.163.164.164.";13108;2911;2;2314;163;164;164;3;1;0;0;;0.15;;;;0;"20240401"
22068;1711929600;4070908800;"2911.2.2315.163.164.164.";13109;2911;2;2315;163;164;164;3;2;0;0;;0.7;;;;0;"20240401"
22057;1711929600;4070908800;"2911.2.2316.163.164.164.";13098;2911;2;2316;163;164;164;3;2;0;0;;0.7;;;;0;"20240401"
22058;1711929600;4070908800;"2911.2.2317.163.164.164.";13099;2911;2;2317;163;164;164;3;2;0;0;;0.7;;;;0;"20240401"
22059;1711929600;4070908800;"2911.2.2318.163.164.164.";13100;2911;2;2318;163;164;164;3;2;0;0;;0.7;;;;0;"20240401"
22066;1711929600;4070908800;"2911.2.2319.165.164.164.";13107;2911;2;2319;165;164;164;3;2;5;0;;12;;;;0;"20240401"
22065;1711929600;4070908800;"2911.2.2320.165.164.164.";13106;2911;2;2320;165;164;164;3;2;5;0;;5.5;;;;0;"20240401"
22060;1711929600;4070908800;"2911.2.2321.163.164.164.";13101;2911;2;2321;163;164;164;3;2;0;0;;0.35;;;;0;"20240401"
22069;1711929600;4070908800;"2911.29..163.164.164.";13110;2911;29;;163;164;164;3;1;2;3;;0;;;;0;"20240401"
22064;1711929600;4070908800;"2911.3...164.164.";13105;2911;3;;;164;164;3;0;0;0;;0;;;;0;"20240401"
22056;1711929600;4070908800;"2911.4...164.164.";13097;2911;4;;;164;164;3;2;1;0;;0.08;;;;0;"20240401"
22063;1711929600;4070908800;"2911.7..283.164.164.";13104;2911;7;;283;164;164;3;10;0;0;;0.035;;;;0;"20240401"
4537;1488326400;1488369023;"303.1..165.164.164...";791;303;1;;165;164;164;3;;;;;0;0;;;;"20170301"
4537;1488369024;1536908626;"303.1..165.164.164...";791;303;1;;165;164;164;3;;;;;0;0;;;;"20170301"
4537;1536908627;4070908800;"303.1..165.164.164...";791;303;1;;165;164;164;3;;;;;0;0;;;;"20170301"
4517;1488326400;1488369023;"303.12.......";2662;303;12;;;;;3;;;;;0;0;;;;"20170301"
4517;1488369024;1536908626;"303.12.......";2662;303;12;;;;;3;;;;;0;0;;;;"20170301"
4517;1536908627;4070908800;"303.12.......";2662;303;12;;;;;3;;;;;0;0;;;;"20170301"
4509;1488326400;1488369023;"303.2..165.164.164...";788;303;2;;165;164;164;3;;;;;2.16;0;;;;"20170301"
4509;1488369024;1536908626;"303.2..165.164.164...";788;303;2;;165;164;164;3;;;;;2.16;0;;;;"20170301"
4509;1536908627;4070908800;"303.2..165.164.164...";788;303;2;;165;164;164;3;;;;;2.16;0;;;;"20170301"
4516;1488326400;1488369023;"303.2.261.165.164.164...";783;303;2;261;165;164;164;3;;;;;0.5;0;;;;"20170301"
4516;1488369024;1536908626;"303.2.261.165.164.164...";783;303;2;261;165;164;164;3;;;;;0.5;0;;;;"20170301"
4516;1536908627;4070908800;"303.2.261.165.164.164...";783;303;2;261;165;164;164;3;;;;;0.5;0;;;;"20170301"
4513;1488326400;1488369023;"303.2.262.165.164.164...";784;303;2;262;165;164;164;3;;;;;1.15;0;;;;"20170301"
4513;1488369024;1536908626;"303.2.262.165.164.164...";784;303;2;262;165;164;164;3;;;;;1.15;0;;;;"20170301"
4513;1536908627;4070908800;"303.2.262.165.164.164...";784;303;2;262;165;164;164;3;;;;;1.15;0;;;;"20170301"
4512;1488326400;1488369023;"303.2.263.165.164.164...";785;303;2;263;165;164;164;3;;;;;2.16;0;;;;"20170301"
4512;1488369024;1536908626;"303.2.263.165.164.164...";785;303;2;263;165;164;164;3;;;;;2.16;0;;;;"20170301"
4512;1536908627;4070908800;"303.2.263.165.164.164...";785;303;2;263;165;164;164;3;;;;;2.16;0;;;;"20170301"
4511;1488326400;1488369023;"303.2.264.165.164.164...";786;303;2;264;165;164;164;3;;;;;2.25;0;;;;"20170301"
4511;1488369024;1536908626;"303.2.264.165.164.164...";786;303;2;264;165;164;164;3;;;;;2.25;0;;;;"20170301"
4511;1536908627;4070908800;"303.2.264.165.164.164...";786;303;2;264;165;164;164;3;;;;;2.25;0;;;;"20170301"
4510;1488326400;1488369023;"303.2.265.165.164.164...";787;303;2;265;165;164;164;3;;;;;2.16;0;;;;"20170301"
4510;1488369024;1536908626;"303.2.265.165.164.164...";787;303;2;265;165;164;164;3;;;;;2.16;0;;;;"20170301"
4510;1536908627;4070908800;"303.2.265.165.164.164...";787;303;2;265;165;164;164;3;;;;;2.16;0;;;;"20170301"
4514;1488326400;1488369023;"303.2.267.165.164.164...";781;303;2;267;165;164;164;3;;;;;0.12;0;;;;"20170301"
4514;1488369024;1536908626;"303.2.267.165.164.164...";781;303;2;267;165;164;164;3;;;;;0.12;0;;;;"20170301"
4514;1536908627;4070908800;"303.2.267.165.164.164...";781;303;2;267;165;164;164;3;;;;;0.12;0;;;;"20170301"
4515;1488326400;1488369023;"303.2.268.165.164.164...";782;303;2;268;165;164;164;3;;;;;0.15;0;;;;"20170301"
4515;1488369024;1536908626;"303.2.268.165.164.164...";782;303;2;268;165;164;164;3;;;;;0.15;0;;;;"20170301"
4515;1536908627;4070908800;"303.2.268.165.164.164...";782;303;2;268;165;164;164;3;;;;;0.15;0;;;;"20170301"
4506;1488326400;1488369023;"303.2.269.165.164.164...";790;303;2;269;165;164;164;3;;;;;0.45;0;;;;"20170301"
4506;1488369024;1536908626;"303.2.269.165.164.164...";790;303;2;269;165;164;164;3;;;;;0.45;0;;;;"20170301"
4506;1536908627;4070908800;"303.2.269.165.164.164...";790;303;2;269;165;164;164;3;;;;;0.45;0;;;;"20170301"
4508;1488326400;1488369023;"303.2.270.165.164.164...";789;303;2;270;165;164;164;3;;;;;8.15;0;;;;"20170301"
4508;1488369024;1536908626;"303.2.270.165.164.164...";789;303;2;270;165;164;164;3;;;;;8.15;0;;;;"20170301"
4508;1536908627;4070908800;"303.2.270.165.164.164...";789;303;2;270;165;164;164;3;;;;;8.15;0;;;;"20170301"
1338;1488326400;1488369023;"303.3...164.164...";793;303;3;;;164;164;3;;;;;0;0;;;;"20170301"
1338;1488369024;1536908626;"303.3...164.164...";793;303;3;;;164;164;3;;;;;0;0;;;;"20170301"
1338;1536908627;4070908800;"303.3...164.164...";793;303;3;;;164;164;3;;;;;0;0;;;;"20170301"
4504;1488326400;1488369023;"303.4...164.164...";792;303;4;;;164;164;3;;;;;0.08;0;;;;"20170301"
4504;1488369024;1536908626;"303.4...164.164...";792;303;4;;;164;164;3;;;;;0.08;0;;;;"20170301"
4504;1536908627;4070908800;"303.4...164.164...";792;303;4;;;164;164;3;;;;;0.08;0;;;;"20170301"
4503;1488326400;1488369023;"303.7..183.164.164.10.0.";794;303;7;;183;164;164;3;10;0;;;3.7;0;;;;"20170301"
4503;1488369024;1536908626;"303.7..183.164.164.10.0.";794;303;7;;183;164;164;3;10;0;;;3.7;0;;;;"20170301"
4503;1536908627;4070908800;"303.7..183.164.164.10.0.";794;303;7;;183;164;164;3;10;0;;;3.7;0;;;;"20170301"
1697;1451606400;1536908273;"304.1..185.....";1150;304;1;;185;;;2;;;;;0;;;;0;"20160101"
1697;1536908274;4070908800;"304.1..185.....";1150;304;1;;185;;;2;;;;;0;;;;0;"20160101"
1701;1451606400;1536908273;"304.2..185.....";1146;304;2;;185;;;2;;;;;3;;;;0;"20160101"
1701;1536908274;4070908800;"304.2..185.....";1146;304;2;;185;;;2;;;;;3;;;;0;"20160101"
1703;1451606400;1536908273;"304.2.271.185.....";1144;304;2;271;185;;;2;;;;;1.5;;;;0;"20160101"
1703;1536908274;4070908800;"304.2.271.185.....";1144;304;2;271;185;;;2;;;;;1.5;;;;0;"20160101"
1702;1451606400;1536908273;"304.2.272.185.....";1145;304;2;272;185;;;2;;;;;1.8;;;;0;"20160101"
1702;1536908274;4070908800;"304.2.272.185.....";1145;304;2;272;185;;;2;;;;;1.8;;;;0;"20160101"
1698;1451606400;1536908273;"304.3.......";1149;304;3;;;;;2;;;;;0;;;;0;"20160101"
1698;1536908274;4070908800;"304.3.......";1149;304;3;;;;;2;;;;;0;;;;0;"20160101"
1700;1451606400;1536908273;"304.4...162.162...";1147;304;4;;;162;162;2;;;;;1;;;;0;"20160101"
1700;1536908274;4070908800;"304.4...162.162...";1147;304;4;;;162;162;2;;;;;1;;;;0;"20160101"
1699;1451606400;1536908273;"304.4...163.163...";1148;304;4;;;163;163;2;;;;;0.5;;;;0;"20160101"
1699;1536908274;4070908800;"304.4...163.163...";1148;304;4;;;163;163;2;;;;;0.5;;;;0;"20160101"
12339;1451606400;1536908273;"304.7..203.....";1151;304;7;;203;;;2;;;;;0.025;0;;;;"20160101"
12339;1536908274;4070908800;"304.7..203.....";1151;304;7;;203;;;2;;;;;0.025;0;;;;"20160101"
4684;1488326400;1499212799;"305.1..165.....";1175;305;1;;165;;;3;;;;;0.4;0;;;;"20170301"
4684;1499212800;1504254511;"305.1..165.....";1175;305;1;;165;;;3;;;;;0.4;0;;;;"20170301"
4683;1504254512;1536908635;"305.1..165.....";1175;305;1;;165;;;3;;;;;0;0;;;;"20170901"
4683;1536908636;4070908800;"305.1..165.....";1175;305;1;;165;;;3;;;;;0;0;;;;"20170901"
1795;1488326400;1499212799;"305.12.......";1212;305;12;;;;;3;;;;;0;0;;;;"20170301"
1795;1499212800;1536908635;"305.12.......";1212;305;12;;;;;3;;;;;0;0;;;;"20170301"
1795;1536908636;4070908800;"305.12.......";1212;305;12;;;;;3;;;;;0;0;;;;"20170301"
1741;1488326400;1499212799;"305.2.281.165.....";1172;305;2;281;165;;;3;;;;;2.92;0;;;;"20170301"
1741;1499212800;1536908635;"305.2.281.165.....";1172;305;2;281;165;;;3;;;;;2.92;0;;;;"20170301"
1741;1536908636;4070908800;"305.2.281.165.....";1172;305;2;281;165;;;3;;;;;2.92;0;;;;"20170301"
1736;1488326400;1499212799;"305.2.283.165.....";1167;305;2;283;165;;;3;;;;;1.11;0;;;;"20170301"
1736;1499212800;1536908635;"305.2.283.165.....";1167;305;2;283;165;;;3;;;;;1.11;0;;;;"20170301"
1736;1536908636;4070908800;"305.2.283.165.....";1167;305;2;283;165;;;3;;;;;1.11;0;;;;"20170301"
1737;1488326400;1499212799;"305.2.284.165.....";1168;305;2;284;165;;;3;;;;;1.55;0;;;;"20170301"
1737;1499212800;1536908635;"305.2.284.165.....";1168;305;2;284;165;;;3;;;;;1.55;0;;;;"20170301"
1737;1536908636;4070908800;"305.2.284.165.....";1168;305;2;284;165;;;3;;;;;1.55;0;;;;"20170301"
1738;1488326400;1499212799;"305.2.285.165.....";1169;305;2;285;165;;;3;;;;;2.92;0;;;;"20170301"
1738;1499212800;1536908635;"305.2.285.165.....";1169;305;2;285;165;;;3;;;;;2.92;0;;;;"20170301"
1738;1536908636;4070908800;"305.2.285.165.....";1169;305;2;285;165;;;3;;;;;2.92;0;;;;"20170301"
1735;1488326400;1499212799;"305.2.286.165.....";1166;305;2;286;165;;;3;;;;;0.2;0;;;;"20170301"
1735;1499212800;1536908635;"305.2.286.165.....";1166;305;2;286;165;;;3;;;;;0.2;0;;;;"20170301"
1735;1536908636;4070908800;"305.2.286.165.....";1166;305;2;286;165;;;3;;;;;0.2;0;;;;"20170301"
1740;1488326400;1499212799;"305.2.287.165.....";1171;305;2;287;165;;;3;;;;;2.92;0;;;;"20170301"
1740;1499212800;1536908635;"305.2.287.165.....";1171;305;2;287;165;;;3;;;;;2.92;0;;;;"20170301"
1740;1536908636;4070908800;"305.2.287.165.....";1171;305;2;287;165;;;3;;;;;2.92;0;;;;"20170301"
1739;1488326400;1499212799;"305.2.288.165.....";1170;305;2;288;165;;;3;;;;;3.04;0;;;;"20170301"
1739;1499212800;1536908635;"305.2.288.165.....";1170;305;2;288;165;;;3;;;;;3.04;0;;;;"20170301"
1739;1536908636;4070908800;"305.2.288.165.....";1170;305;2;288;165;;;3;;;;;3.04;0;;;;"20170301"
1743;1488326400;1499212799;"305.2.289.165.....";1174;305;2;289;165;;;3;;;;;0.2;0;;;;"20170301"
1743;1499212800;1536908635;"305.2.289.165.....";1174;305;2;289;165;;;3;;;;;0.2;0;;;;"20170301"
1743;1536908636;4070908800;"305.2.289.165.....";1174;305;2;289;165;;;3;;;;;0.2;0;;;;"20170301"
1742;1488326400;1499212799;"305.2.290.165.....";1173;305;2;290;165;;;3;;;;;8.15;0;;;;"20170301"
1742;1499212800;1536908635;"305.2.290.165.....";1173;305;2;290;165;;;3;;;;;8.15;0;;;;"20170301"
1742;1536908636;4070908800;"305.2.290.165.....";1173;305;2;290;165;;;3;;;;;8.15;0;;;;"20170301"
1746;1488326400;1499212799;"305.3.......";1177;305;3;;;;;3;;;;;0;0;;;;"20170301"
1746;1499212800;1536908635;"305.3.......";1177;305;3;;;;;3;;;;;0;0;;;;"20170301"
1746;1536908636;4070908800;"305.3.......";1177;305;3;;;;;3;;;;;0;0;;;;"20170301"
1745;1488326400;1499212799;"305.4.......";1176;305;4;;;;;3;;;;;0.12;0;;;;"20170301"
1745;1499212800;1536908635;"305.4.......";1176;305;4;;;;;3;;;;;0.12;0;;;;"20170301"
1745;1536908636;4070908800;"305.4.......";1176;305;4;;;;;3;;;;;0.12;0;;;;"20170301"
4725;1488326400;1499212799;"305.7..183.....";1178;305;7;;183;;;3;;;;;10.8;0;;;;"20170301"
4725;1499212800;1506815999;"305.7..183.....";1178;305;7;;183;;;3;;;;;10.8;0;;;;"20170301"
4764;1506816000;1506870896;"305.7..183.....";1178;305;7;;183;;;3;;;;;5.25;0;;;;"20171001"
6526;1506870897;1530403199;"305.7..303.....";1178;305;7;;303;;;3;;;;;5.25;0;;;;"20171001"
8684;1530403200;1536908635;"305.7..303.....";1178;305;7;;303;;;3;;;;;4.07;0;;;;"20180701"
8684;1536908636;1577836799;"305.7..303.....";1178;305;7;;303;;;3;;;;;4.07;0;;;;"20180701"
8683;1577836800;4070908800;"305.7..303.....";1178;305;7;;303;;;3;;;;;2.1;0;;;;"20200101"
1808;1451606400;1501545599;"323.1..163.164.164...";1218;323;1;;163;164;164;3;;;;;0;;;;0;"20160101"
3786;1501545600;1536908284;"323.1..163.164.164...";1994;323;1;;163;164;164;3;;;;;0;;;;0;"20170801"
3786;1536908285;1583020799;"323.1..163.164.164...";1994;323;1;;163;164;164;3;;;;;0;;;;0;"20170801"
3786;1583020800;1583020819;"323.1..163.164.164...";1994;323;1;;163;164;164;3;;;;;0;;;;0;"20170801"
3786;1583020820;4070908800;"323.1..163.164.164...";1994;323;1;;163;164;164;3;;;;;0;;;;0;"20170801"
1803;1451606400;1501545599;"323.12...164.164...";1215;323;12;;;164;164;3;;;;;0;0;;;;"20160101"
3789;1501545600;1536908284;"323.12...164.164...";1997;323;12;;;164;164;3;;;;;0;;;;0;"20170801"
3789;1536908285;1583020799;"323.12...164.164...";1997;323;12;;;164;164;3;;;;;0;;;;0;"20170801"
3789;1583020800;1583020819;"323.12...164.164...";1997;323;12;;;164;164;3;;;;;0;;;;0;"20170801"
3789;1583020820;4070908800;"323.12...164.164...";1997;323;12;;;164;164;3;;;;;0;;;;0;"20170801"
1816;1451606400;1501545599;"323.2..163.164.164...";1226;323;2;;163;164;164;3;;;;;0.23;;;;0;"20160101"
3784;1501545600;1536908284;"323.2..163.164.164...";1992;323;2;;163;164;164;3;;;;;0.5;;;;0;"20170801"
3784;1536908285;1583020799;"323.2..163.164.164...";1992;323;2;;163;164;164;3;;;;;0.5;;;;0;"20170801"
3784;1583020800;1583020819;"323.2..163.164.164...";1992;323;2;;163;164;164;3;;;;;0.5;;;;0;"20170801"
3784;1583020820;4070908800;"323.2..163.164.164...";1992;323;2;;163;164;164;3;;;;;0.5;;;;0;"20170801"
1810;1451606400;1501545599;"323.2.301.163.164.164...";1220;323;2;301;163;164;164;3;;;;;5.5;;;;0;"20160101"
1815;1451606400;1501545599;"323.2.302.163.164.164...";1225;323;2;302;163;164;164;3;;;;;0.23;;;;0;"20160101"
1814;1451606400;1501545599;"323.2.303.163.164.164...";1224;323;2;303;163;164;164;3;;;;;0.23;;;;0;"20160101"
1813;1451606400;1501545599;"323.2.304.163.164.164...";1223;323;2;304;163;164;164;3;;;;;0.23;;;;0;"20160101"
1812;1451606400;1501545599;"323.2.305.163.164.164...";1222;323;2;305;163;164;164;3;;;;;0.23;;;;0;"20160101"
1811;1451606400;1501545599;"323.2.306.163.164.164...";1221;323;2;306;163;164;164;3;;;;;12;;;;0;"20160101"
3792;1501545600;1536908284;"323.2.362.163.164.164...";2000;323;2;362;163;164;164;3;;;;;0.013;0;;;;"20170801"
3792;1536908285;1583020799;"323.2.362.163.164.164...";2000;323;2;362;163;164;164;3;;;;;0.013;0;;;;"20170801"
3792;1583020800;1583020819;"323.2.362.163.164.164...";2000;323;2;362;163;164;164;3;;;;;0.013;0;;;;"20170801"
3792;1583020820;4070908800;"323.2.362.163.164.164...";2000;323;2;362;163;164;164;3;;;;;0.013;0;;;;"20170801"
3794;1501545600;1536908284;"323.2.363.163.164.164...";2002;323;2;363;163;164;164;3;;;;;0.5;0;;;;"20170801"
3794;1536908285;1583020799;"323.2.363.163.164.164...";2002;323;2;363;163;164;164;3;;;;;0.5;0;;;;"20170801"
3794;1583020800;1583020819;"323.2.363.163.164.164...";2002;323;2;363;163;164;164;3;;;;;0.5;0;;;;"20170801"
3794;1583020820;4070908800;"323.2.363.163.164.164...";2002;323;2;363;163;164;164;3;;;;;0.5;0;;;;"20170801"
3795;1501545600;1536908284;"323.2.364.163.164.164...";2003;323;2;364;163;164;164;3;;;;;0.5;0;;;;"20170801"
3795;1536908285;1583020799;"323.2.364.163.164.164...";2003;323;2;364;163;164;164;3;;;;;0.5;0;;;;"20170801"
3795;1583020800;1583020819;"323.2.364.163.164.164...";2003;323;2;364;163;164;164;3;;;;;0.5;0;;;;"20170801"
3795;1583020820;4070908800;"323.2.364.163.164.164...";2003;323;2;364;163;164;164;3;;;;;0.5;0;;;;"20170801"
3796;1501545600;1536908284;"323.2.365.163.164.164...";2004;323;2;365;163;164;164;3;;;;;0.5;0;;;;"20170801"
3796;1536908285;1583020799;"323.2.365.163.164.164...";2004;323;2;365;163;164;164;3;;;;;0.5;0;;;;"20170801"
3796;1583020800;1583020819;"323.2.365.163.164.164...";2004;323;2;365;163;164;164;3;;;;;0.5;0;;;;"20170801"
3796;1583020820;4070908800;"323.2.365.163.164.164...";2004;323;2;365;163;164;164;3;;;;;0.5;0;;;;"20170801"
3790;1501545600;1536908284;"323.2.366.165.164.164...";1998;323;2;366;165;164;164;3;;;;;12;0;;;;"20170801"
3790;1536908285;1583020799;"323.2.366.165.164.164...";1998;323;2;366;165;164;164;3;;;;;12;0;;;;"20170801"
3790;1583020800;1583020819;"323.2.366.165.164.164...";1998;323;2;366;165;164;164;3;;;;;12;0;;;;"20170801"
3790;1583020820;4070908800;"323.2.366.165.164.164...";1998;323;2;366;165;164;164;3;;;;;12;0;;;;"20170801"
3791;1501545600;1536908284;"323.2.367.165.164.164...";1999;323;2;367;165;164;164;3;;;;;5.5;0;;;;"20170801"
